174,241062718.700600,0.0,0
174,241062718.700600,0.0,1
174,241062718.749600,1.0,0
174,241062718.749600,1.0,1
174,241062718.800400,0.0,0
174,241062718.800400,0.0,1
174,241062718.849500,1.0,0
174,241062718.849500,1.0,1
174,241062718.900400,0.0,0
174,241062718.900400,0.0,1
174,241062718.949300,1.0,0
174,241062718.949300,1.0,1
174,241062719.000400,0.0,0
174,241062719.000400,0.0,1
174,241062719.049100,1.0,0
174,241062719.049100,1.0,1
174,241062719.104200,0.0,0
174,241062719.104200,0.0,1
174,241062719.155200,1.0,0
174,241062719.155200,1.0,1
174,241062719.204100,0.0,0
174,241062719.204100,0.0,1
174,241062719.250400,1.0,0
174,241062719.250400,1.0,1
174,241062719.300200,0.0,0
174,241062719.349400,0.0,1
174,241062719.400100,1.0,0
174,241062719.400100,1.0,1
174,241062719.449300,0.0,0
174,241062719.449300,0.0,1
174,241062719.499600,1.0,0
174,241062719.499600,1.0,1
174,241062719.549000,0.0,0
174,241062719.549000,0.0,1
174,241062719.599300,1.0,0
174,241062719.599300,1.0,1
174,241062719.648600,0.0,0
174,241062719.648600,0.0,1
174,241062719.699400,1.0,0
174,241062719.699400,1.0,1
174,241062719.749300,0.0,0
174,241062719.749300,0.0,1
174,241062719.799200,1.0,0
174,241062719.799200,1.0,1
174,241062719.848400,0.0,0
174,241062719.848400,0.0,1
174,241062719.899200,1.0,0
174,241062719.899200,1.0,1
174,241062719.948000,0.0,0
174,241062719.948000,0.0,1
174,241062719.999000,1.0,0
174,241062719.999000,1.0,1
174,241062720.049000,0.0,0
174,241062720.049000,0.0,1
174,241062720.098900,1.0,0
174,241062720.098900,1.0,1
174,241062720.147900,0.0,0
174,241062720.147900,0.0,1
174,241062720.198800,1.0,0
174,241062720.198800,1.0,1
174,241062720.247600,0.0,0
174,241062720.247600,0.0,1
174,241062720.298700,1.0,0
174,241062720.298700,1.0,1
174,241062720.353400,0.0,0
174,241062720.403300,0.0,1
174,241062720.449500,1.0,0
174,241062720.449500,1.0,1
174,241062720.500200,0.0,0
174,241062720.500200,0.0,1
174,241062720.548000,1.0,0
174,241062720.548000,1.0,1
174,241062720.598900,0.0,0
174,241062720.598900,0.0,1
174,241062720.648000,1.0,0
174,241062720.648000,1.0,1
174,241062720.699000,0.0,0
174,241062720.699000,0.0,1
174,241062720.747300,1.0,0
174,241062720.747300,1.0,1
174,241062720.798100,0.0,0
174,241062720.798100,0.0,1
174,241062720.846900,1.0,0
174,241062720.846900,1.0,1
174,241062720.898800,0.0,0
174,241062720.898800,0.0,1
174,241062720.950200,1.0,0
174,241062720.950200,1.0,1
174,241062720.998800,0.0,0
174,241062720.998800,0.0,1
174,241062721.046900,1.0,0
174,241062721.046900,1.0,1
174,241062721.098300,0.0,0
174,241062721.098300,0.0,1
174,241062721.146500,1.0,0
174,241062721.146500,1.0,1
174,241062721.197900,0.0,0
174,241062721.197900,0.0,1
174,241062721.246500,1.0,0
174,241062721.246500,1.0,1
174,241062721.298300,0.0,0
174,241062721.298300,0.0,1
174,241062721.346600,1.0,0
174,241062721.346600,1.0,1
174,241062721.397500,0.0,0
174,241062721.446600,0.0,1
174,241062721.498300,1.0,0
174,241062721.498300,1.0,1
174,241062721.546600,0.0,0
174,241062721.546600,0.0,1
174,241062721.601000,1.0,0
174,241062721.601000,1.0,1
174,241062721.650100,0.0,0
174,241062721.650100,0.0,1
174,241062721.699300,1.0,0
